21.04.2015                                                                                                                                                                                                                                           Dynamic List Display                                                                                                                                                                                                                                                  1
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|  DTA                                     |DTA_TYPE|   RECORDS_ALL|REQUESTS_ALL|RECORDS_QUALOK|REQUESTS_QUALOK|RECORDS_ROLLUP|REQUESTS_ROLLUP|RECORDS_COMPR|REQUESTS_COMPR| RECORDS_ACTIV|REQUESTS_ACTIV|  RECORDS_PROC|REQUESTS_PROC|RECORDS_ERROR|REQUESTS_ERROR|RECORDS_TECHOK|REQUESTS_TECHOK|    TS_DATA_CHANGED|    TS_QUAL_CHANGED|    TS_ROLL_CHANGED|    TS_COMP_CHANGED|   TS_ACTIV_CHANGED|    TS_PROC_CHANGED|    TS_TECH_CHANGED|   TS_ERROR_CHANGED|DM_PSA_ALL|DM_PSA_EXIST|LAST_REQUEST|    TS_LAST_REQUEST|
|  ZSELLTYP$T                              |FLEX_T  |            0 |        542 |            0 |           539 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |           539 |20,150,419,123,030 |20,150,419,123,030 |                 0 |                 0 |                 0 |                 0 |20,150,419,123,030 |                 0 |        0 |          0 |  2,234,515 |20,150,419,122,910 |
|  ZSFORCE                                 |FLEX_M  |            2 |      8,838 |            2 |         8,817 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            2 |         8,817 |20,150,421,161,837 |20,150,421,161,837 |                 0 |                 0 |                 0 |                 0 |20,150,421,161,837 |                 0 |        0 |          0 |  2,236,279 |20,150,421,161,731 |
|  ZSFORCE_ATTR                  ZFLATF_SAP|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,222,135,235 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSFORCE_TEXT                  ZFLATF_SAP|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,222,135,142 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSMIBKTFL                               |FLEX_M  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,121,217,112,808 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSMIBKTFL$T                             |FLEX_T  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,121,217,112,720 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSMTL_ATTR                    ZFLATF_SAP|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,313,233,047 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSMTL_TEXT                    ZFLATF_SAP|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,222,181,804 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSOP_ATTR                     ZFLAT2_SAP|DTASRC  |        3,412 |          5 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |       1,582 |            2 |        1,830 |             3 |20,110,315,210,136 |                 0 |                 0 |                 0 |                 0 |                 0 |20,110,315,210,136 |20,101,207,140,713 |        0 |          0 |          0 |                 0 |
|  ZSPG_ATTR                     ZFLATF_SAP|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,313,233,052 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSPG_TEXT                     ZFLATF_SAP|DTASRC  |       31,778 |        190 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |       31,778 |           190 |20,150,406,170,732 |                 0 |                 0 |                 0 |                 0 |                 0 |20,150,406,170,732 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSPROCTYP_TEXT                P20CLNT023|DTASRC  |      246,735 |          6 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |      246,735 |             6 |20,140,629,172,007 |                 0 |                 0 |                 0 |                 0 |                 0 |20,140,629,172,007 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSPU_ATTR                     ZFLATF_SAP|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,313,233,052 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSPU_TEXT                     ZFLATF_SAP|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,222,182,414 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSP_STK_I_TEXT                P20CLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,222,024,816 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSRVCLSTR_TEXT                DATASTAGE |DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,927,122,022 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSRVCLSTR_TEXT                ZFLATF_LEG|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,927,122,359 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSRVCODE_ATTR                 DATASTAGE |DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,927,121,654 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSRVCODE_TEXT                 DATASTAGE |DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,927,121,303 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSRVDIST_TEXT                 DATASTAGE |DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,927,120,145 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSRVDIST_TEXT                 ZFLATF_LEG|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,927,120,938 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSRVERRCD_ATTR                DATASTAGE |DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,927,114,456 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSRVERRCD_ATTR                ZFLATF_2ND|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,927,115,143 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSRVERRCD_ATTR                ZFLATF_LEG|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,927,114,827 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSRVERRCD_TEXT                DATASTAGE |DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,927,114,054 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSRVOREG_TEXT                 ZFLATF_SAP|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,927,113,734 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSRVREGN_TEXT                 DATASTAGE |DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,927,111,631 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSRVREGN_TEXT                 ZFLATF_LEG|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,927,113,240 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSRV_AREA                               |FLEX_M  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,130,403,144,150 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSRV_AREA$T                             |FLEX_T  |      353,837 |      1,371 |      353,837 |         1,371 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |      353,837 |         1,371 |20,150,421,013,424 |20,150,421,013,424 |                 0 |                 0 |                 0 |                 0 |20,150,421,013,424 |                 0 |        0 |          0 |  2,235,775 |20,150,421,013,420 |
|  ZSRV_AREA_HIER                PC_FILE   |DTASRC  |          103 |          1 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |          103 |             1 |20,111,024,135,442 |                 0 |                 0 |                 0 |                 0 |                 0 |20,111,024,135,442 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSRV_AREA_TEXT                PC_FILE   |DTASRC  |          109 |          2 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |          109 |             2 |20,111,027,151,552 |                 0 |                 0 |                 0 |                 0 |                 0 |20,111,027,151,552 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSTOR_LOC                     P20CLNT023|DTASRC  |    3,461,364 |        191 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |    3,461,364 |           191 |20,150,419,110,455 |                 0 |                 0 |                 0 |                 0 |                 0 |20,150,419,110,455 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSTPG                                   |FLEX_M  |          159 |          2 |            0 |             1 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             1 |20,111,208,214,603 |20,111,208,214,603 |                 0 |                 0 |                 0 |                 0 |20,111,208,214,603 |                 0 |        0 |          0 |    466,758 |20,051,129,172,505 |
|  ZSTPG_ATTR                    ZFLAT2_SAP|DTASRC  |        9,200 |         10 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |        9,200 |            10 |20,150,421,122,222 |                 0 |                 0 |                 0 |                 0 |                 0 |20,150,421,122,222 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSTPG_ATTR                    ZFLATF_SAP|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,222,103,424 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSTPG_TEXT                    ZFLATF_SAP|DTASRC  |        1,525 |         10 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |        1,525 |            10 |20,150,320,142,454 |                 0 |                 0 |                 0 |                 0 |                 0 |20,150,320,142,454 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSUBREG_ATTR                  ZFLATF_SAP|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,313,233,136 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSUBREG_TEXT                  ZFLATF_SAP|DTASRC  |        2,256 |        141 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |        2,256 |           141 |20,150,406,170,413 |                 0 |                 0 |                 0 |                 0 |                 0 |20,150,406,170,413 |                 0 |        0 |          0 |          0 |                 0 |
|  ZSYSTEMID_TEXT                ZFLATF_SAP|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,303,082,309 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZTERM$T                                 |FLEX_T  |          137 |          1 |          137 |             1 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |          137 |             1 |20,140,113,202,202 |20,140,113,202,202 |                 0 |                 0 |                 0 |                 0 |20,140,113,202,202 |                 0 |        0 |          0 |  1,887,251 |20,140,113,202,158 |
|  ZTERM_TEXT                    ZFLAT2_SAP|DTASRC  |          137 |          1 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |          137 |             1 |20,140,113,202,142 |                 0 |                 0 |                 0 |                 0 |                 0 |20,140,113,202,142 |                 0 |        0 |          0 |          0 |                 0 |
|  ZTERR_KEY_ATTR                DATASTAGE |DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,111,004,070,907 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZTERR_KEY_ATTR                ZFLATF_2ND|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,927,101,013 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZTERR_KEY_ATTR                ZFLATF_LEG|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,927,100,640 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZTEST12B                                |CUBE    |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,140,609,124,245 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZTIER                                   |FLEX_M  |          758 |         98 |          758 |            98 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |          758 |            98 |20,111,027,144,448 |20,111,027,144,448 |                 0 |                 0 |                 0 |                 0 |20,111,027,144,448 |                 0 |        0 |          0 |  1,304,062 |20,111,027,144,446 |
|  ZTIER$T                                 |FLEX_T  |          758 |         98 |          758 |            98 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |          758 |            98 |20,111,027,144,436 |20,111,027,144,436 |                 0 |                 0 |                 0 |                 0 |20,111,027,144,436 |                 0 |        0 |          0 |  1,304,060 |20,111,027,144,433 |
|  ZTRANSCD_ATTR                 ZFLATF_SAP|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,313,233,137 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZTRANSCD_TEXT                 ZFLATF_SAP|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,303,082,308 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZUNIVERCD_TEXT                DATASTAGE |DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,927,092,606 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZUSER_TEXT                    P20CLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,526,120,351 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZVADRCBWF_ATTR                P20CLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,130,222,200,041 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZVADRCBW_ATTR                 P20CLNT023|DTASRC  |   19,712,467 |      2,632 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |  16,789,543 |            1 |    2,922,924 |         2,631 |20,150,421,145,842 |                 0 |                 0 |                 0 |                 0 |                 0 |20,150,421,145,842 |20,140,603,154,623 |        0 |          0 |          0 |                 0 |
|  ZVAL_CLASS_TEXT               P20CLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,222,025,050 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZVCAWNT_ATTR                  P20CLNT023|DTASRC  |   64,820,872 |        562 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |     361,897 |            7 |   64,458,975 |           555 |20,150,419,122,912 |                 0 |                 0 |                 0 |                 0 |                 0 |20,150,419,122,912 |20,100,514,162,103 |        0 |          0 |          0 |                 0 |
|  ZVEACGR_TEXT                  ZFLATF_SAP|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,313,233,151 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZVEKKNPO                      P20CLNT023|DTASRC  |       68,230 |         39 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |       68,230 |            39 |20,150,421,010,655 |                 0 |                 0 |                 0 |                 0 |                 0 |20,150,421,010,655 |                 0 |        0 |          0 |          0 |                 0 |
|  ZVEKPVEPO                     P20CLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,313,233,152 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZVMGEFBW_ATTR                 P20CLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,313,233,153 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZVTVKWZ_ATTR                  P20CLNT023|DTASRC  |      288,791 |        197 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |      288,791 |           197 |20,150,419,110,447 |                 0 |                 0 |                 0 |                 0 |                 0 |20,150,419,110,447 |                 0 |        0 |          0 |          0 |                 0 |
|  ZV_A505_KONP                  P20CLNT023|DTASRC  |   64,346,885 |         98 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |   64,346,885 |            98 |20,130,318,132,010 |                 0 |                 0 |                 0 |                 0 |                 0 |20,130,318,132,010 |                 0 |        0 |          0 |          0 |                 0 |
|  ZV_A715_KONP                  P20CLNT023|DTASRC  |       10,813 |         98 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |       10,813 |            98 |20,130,318,150,103 |                 0 |                 0 |                 0 |                 0 |                 0 |20,130,318,150,103 |                 0 |        0 |          0 |          0 |                 0 |
|  ZWEEECAT$T                              |FLEX_T  |            0 |        542 |            0 |           539 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |           539 |20,150,419,123,035 |20,150,419,123,035 |                 0 |                 0 |                 0 |                 0 |20,150,419,123,035 |                 0 |        0 |          0 |  2,234,515 |20,150,419,122,910 |
|  ZWEEEIND$T                              |FLEX_T  |            0 |        542 |            0 |           539 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |           539 |20,150,419,123,040 |20,150,419,123,040 |                 0 |                 0 |                 0 |                 0 |20,150,419,123,040 |                 0 |        0 |          0 |  2,234,515 |20,150,419,122,910 |
|  ZWHSLLVL1$T                             |FLEX_T  |            0 |        542 |            0 |           539 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |           539 |20,150,419,123,044 |20,150,419,123,044 |                 0 |                 0 |                 0 |                 0 |20,150,419,123,044 |                 0 |        0 |          0 |  2,234,515 |20,150,419,122,910 |
|  ZWHSLLVL2$T                             |FLEX_T  |            0 |        542 |            0 |           539 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |           539 |20,150,419,123,048 |20,150,419,123,048 |                 0 |                 0 |                 0 |                 0 |20,150,419,123,048 |                 0 |        0 |          0 |  2,234,515 |20,150,419,122,910 |
|  ZWHSLLVL3$T                             |FLEX_T  |            0 |        542 |            0 |           539 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |           539 |20,150,419,123,052 |20,150,419,123,052 |                 0 |                 0 |                 0 |                 0 |20,150,419,123,052 |                 0 |        0 |          0 |  2,234,515 |20,150,419,122,910 |
|  ZWHSLLVL4$T                             |FLEX_T  |            0 |        542 |            0 |           539 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |           539 |20,150,419,123,056 |20,150,419,123,056 |                 0 |                 0 |                 0 |                 0 |20,150,419,123,056 |                 0 |        0 |          0 |  2,234,515 |20,150,419,122,910 |
|  ZXPCAHIER                     ZFLATF_SAP|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,915,045,950 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZX_0CUSTOMER_ATTR             ZFLATF_SAP|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,313,233,155 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZX_0EMPLOYEE                  ZFLATF_SAP|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,927,065,406 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZX_0MATERIAL_ATTR             ZFLATF_SAP|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,222,134,248 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZX_CRM_PROD_ATTR              ZFLATF_LEG|DTASRC  |       91,427 |        162 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |       91,427 |           162 |20,120,313,063,404 |                 0 |                 0 |                 0 |                 0 |                 0 |20,120,313,063,404 |                 0 |        0 |          0 |          0 |                 0 |
|  ZX_CRM_PROD_TEXT              ZFLATF_LEG|DTASRC  |       91,427 |        162 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |       91,427 |           162 |20,120,313,063,640 |                 0 |                 0 |                 0 |                 0 |                 0 |20,120,313,063,640 |                 0 |        0 |          0 |          0 |                 0 |
|  ZX_ZDMACCNT                   ZFLATF_LEG|DTASRC  |          480 |          5 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |          480 |             5 |20,111,112,071,709 |                 0 |                 0 |                 0 |                 0 |                 0 |20,111,112,071,709 |                 0 |        0 |          0 |          0 |                 0 |
|  ZX_ZKPA                       ZFLAT2_SAP|DTASRC  |      266,156 |        151 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |      10,619 |            6 |      255,537 |           145 |20,150,420,205,719 |                 0 |                 0 |                 0 |                 0 |                 0 |20,150,420,205,719 |20,150,309,050,511 |        0 |          0 |          0 |                 0 |
|  ZX_ZMKTSTAT_ATTR              ZFLATF_SAP|DTASRC  |          257 |          1 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |          257 |             1 |20,140,623,133,659 |                 0 |                 0 |                 0 |                 0 |                 0 |20,140,623,133,659 |                 0 |        0 |          0 |          0 |                 0 |
|  ZX_ZREPVERSN                  ZFLATF_SAP|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,916,095,224 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  ZZ0712_TEXT                   P20CLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,222,033,748 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
