19.04.2015                                                                                                                                      Dynamic List Display                                                                                                                                             1
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|  LOGDPID                       |OBJVERS|VARIANT |SOURCE                      |TYP|LOGSYS    |LOGDPID_N|FIRSTFLAG|UNAME    |          TIMESTAMP|OBJSTAT|CONTREL|       CONTTIMESTMP|OWNER|BWAPPL|OLTPSOURCE                    |OLTPTYP|GENERATED|CRT_PACKAGE|PUSH_PACKAGE|MASTERIPAK|ISMASTERIPAK|LPI|LPI_CHAIN|
|  0PAK_3FHMBW4P0TM37ES9EVH2U912I|D      |CUSTOMER|0D_SERIAL                   |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,330 |       |3.0/01 |20,010,315,183,506 |SAP  |      |0D_SERIAL_ATTR                |M      |         |           |            |          |            |   |         |
|  0PAK_3FHMBWCDJS7SQ1BPKPJF4AZSA|D      |CUSTOMER|0D_LANGU                    |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,330 |       |2.1/01 |20,000,926,200,213 |SAP  |      |0D_LANGU_TEXT                 |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBWK22QTI8NV5QJLRECYI2|D      |CUSTOMER|0D_PH2                      |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,195,924 |SAP  |      |0D_PH2_TEXT                   |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBWRQLPF7RAELWDO3OEX7U|D      |CUSTOMER|0D_PH3                      |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,202,322 |SAP  |      |0D_PH3_TEXT                   |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBWZF4O0X9WY227QFYGVXM|D      |CUSTOMER|0D_BIND                     |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,202,355 |SAP  |      |0D_BIND_TEXT                  |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBX73NMMMSJHI81SS8IUNE|D      |CUSTOMER|0D_KH4                      |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,203,043 |SAP  |      |0D_KH4_TEXT                   |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBXES6L8CB60YDVV4IKTD6|D      |CUSTOMER|0D_KH1                      |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,202,542 |SAP  |      |0D_KH1_TEXT                   |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBXMGPJU1TSKEJPXGSMS2Y|D      |CUSTOMER|0D_KH2                      |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,202,433 |SAP  |      |0D_KH2_TEXT                   |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBXU58IFRCF3UPJZT2OQSQ|D      |CUSTOMER|0D_CUSTGRP                  |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,202,620 |SAP  |      |0D_CUSTGRP_TEXT               |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBY1TRH1GV1NAVE25CQPII|D      |CUSTOMER|0D_PACKAG                   |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,202,656 |SAP  |      |0D_PACKAG_TEXT                |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBY9IAFN6DO6R184HMSO8A|D      |CUSTOMER|0D_KAM                      |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,202,508 |SAP  |      |0D_KAM_TEXT                   |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBYH6TE8VWAQ7726TWUMY2|D      |CUSTOMER|0D_PH1                      |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,202,728 |SAP  |      |0D_PH1_TEXT                   |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBYOVCCULEX9NCW966WLNU|D      |CUSTOMER|0D_KH5                      |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,202,802 |SAP  |      |0D_KH5_TEXT                   |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBZ48EA20G6CJOKDUR0J3E|D      |CUSTOMER|0D_SALE_OFF                 |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,173,850 |SAP  |      |0D_SALE_OFF_TEXT              |T      |         |           |            |          |            |   |         |
